,Sex_female,Age,Pclass2_1ra,Pclass2_2da,Family,Family2_couple,Family2_family,Fare2,Cabin2,Embarked2_C,Embarked2_Q,Embarked2_X
763,1.0,36.0,1.0,0.0,3.0,0.0,1.0,4.795790545596741,1.0,0.0,0.0,0.0
764,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.1719067693519296,0.0,0.0,0.0,0.0
765,1.0,51.0,1.0,0.0,1.0,1.0,0.0,4.368919865004903,1.0,0.0,0.0,0.0
766,0.0,45.25,1.0,0.0,0.0,0.0,0.0,3.703768066607687,0.0,1.0,0.0,0.0
767,1.0,30.5,0.0,0.0,0.0,0.0,0.0,2.169053700369523,0.0,0.0,1.0,0.0
768,0.0,25.5,0.0,0.0,1.0,1.0,0.0,3.224857896545748,0.0,0.0,1.0,0.0
769,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.236712348843338,0.0,0.0,0.0,0.0
770,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.3513752571634776,0.0,0.0,0.0,0.0
771,0.0,48.0,0.0,0.0,0.0,0.0,0.0,2.180891922715322,0.0,0.0,0.0,0.0
772,1.0,57.0,0.0,1.0,0.0,0.0,0.0,2.4423470353692043,1.0,0.0,0.0,0.0
773,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.1071782966514356,0.0,1.0,0.0,0.0
774,1.0,54.0,0.0,1.0,4.0,0.0,1.0,3.1780538303479458,0.0,0.0,0.0,0.0
775,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.169053700369523,0.0,0.0,0.0,0.0
776,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.169053700369523,1.0,0.0,1.0,0.0
777,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.600836116795061,0.0,0.0,0.0,0.0
778,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.1676241075599285,0.0,0.0,1.0,0.0
779,1.0,43.0,1.0,0.0,1.0,1.0,0.0,5.35817698994543,1.0,0.0,0.0,0.0
780,1.0,13.0,0.0,0.0,0.0,0.0,0.0,2.1076888046179385,0.0,1.0,0.0,0.0
781,1.0,17.0,1.0,0.0,1.0,1.0,0.0,4.060443010546419,1.0,0.0,0.0,0.0
782,0.0,29.0,1.0,0.0,0.0,0.0,0.0,3.4339872044851463,1.0,0.0,0.0,0.0
783,0.0,24.0,0.0,0.0,3.0,0.0,1.0,3.196630215920881,0.0,0.0,0.0,0.0
784,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2.085672091430472,0.0,0.0,0.0,0.0
785,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2.1102132003465894,0.0,0.0,0.0,0.0
786,1.0,18.0,0.0,0.0,0.0,0.0,0.0,2.139571923732859,0.0,0.0,0.0,0.0
787,0.0,8.0,0.0,0.0,5.0,0.0,1.0,3.405355391810819,0.0,0.0,1.0,0.0
788,0.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0715352369694915,0.0,0.0,0.0,0.0
789,0.0,46.0,1.0,0.0,0.0,0.0,0.0,4.384523514872469,1.0,1.0,0.0,0.0
790,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.169053700369523,0.0,0.0,1.0,0.0
791,0.0,16.0,0.0,1.0,0.0,0.0,0.0,3.295836866004329,0.0,0.0,0.0,0.0
792,1.0,10.0,0.0,0.0,10.0,0.0,1.0,4.256321678298823,0.0,0.0,0.0,0.0
793,0.0,45.25,1.0,0.0,0.0,0.0,0.0,3.4561841799918147,0.0,1.0,0.0,0.0
794,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,0.0,0.0,0.0
795,0.0,39.0,0.0,1.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0
796,1.0,49.0,1.0,0.0,0.0,0.0,0.0,3.2932111997353943,1.0,0.0,0.0,0.0
797,1.0,31.0,0.0,0.0,0.0,0.0,0.0,2.270402752283094,0.0,0.0,0.0,0.0
798,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.1076888046179385,0.0,1.0,0.0,0.0
799,1.0,30.0,0.0,0.0,2.0,0.0,1.0,3.224857896545748,0.0,0.0,0.0,0.0
800,0.0,34.0,0.0,1.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0
801,1.0,31.0,0.0,1.0,2.0,0.0,1.0,3.305053521109253,0.0,0.0,0.0,0.0
802,0.0,11.0,1.0,0.0,3.0,0.0,1.0,4.795790545596741,1.0,0.0,0.0,0.0
803,0.0,18.0,0.0,0.0,1.0,1.0,0.0,2.2530481500547457,0.0,1.0,0.0,0.0
804,0.0,27.0,0.0,0.0,0.0,0.0,0.0,2.076311648670908,0.0,0.0,0.0,0.0
805,0.0,31.0,0.0,0.0,0.0,0.0,0.0,2.1719067693519296,0.0,0.0,0.0,0.0
806,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
807,1.0,18.0,0.0,0.0,0.0,0.0,0.0,2.1719067693519296,0.0,0.0,0.0,0.0
808,0.0,39.0,0.0,1.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0
809,1.0,33.0,1.0,0.0,1.0,1.0,0.0,3.990834185852436,1.0,0.0,0.0,0.0
810,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.1846457951293594,0.0,0.0,0.0,0.0
811,0.0,39.0,0.0,0.0,0.0,0.0,0.0,3.224857896545748,0.0,0.0,0.0,0.0
812,0.0,35.0,0.0,1.0,0.0,0.0,0.0,2.4423470353692043,0.0,0.0,0.0,0.0
813,1.0,6.0,0.0,0.0,6.0,0.0,1.0,3.4742929367327062,0.0,0.0,0.0,0.0
814,0.0,30.5,0.0,0.0,0.0,0.0,0.0,2.2027647577118348,0.0,0.0,0.0,0.0
815,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
816,1.0,23.0,0.0,0.0,0.0,0.0,0.0,2.188856327665703,0.0,0.0,0.0,0.0
817,0.0,31.0,0.0,1.0,2.0,0.0,1.0,3.637696679934592,0.0,1.0,0.0,0.0
818,0.0,43.0,0.0,0.0,0.0,0.0,0.0,2.0082140323914683,0.0,0.0,0.0,0.0
819,0.0,10.0,0.0,0.0,5.0,0.0,1.0,3.3638415951183864,0.0,0.0,0.0,0.0
820,1.0,52.0,1.0,0.0,2.0,0.0,1.0,4.548599834499697,1.0,0.0,0.0,0.0
821,0.0,27.0,0.0,0.0,0.0,0.0,0.0,2.2682524139135403,0.0,0.0,0.0,0.0
822,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,1.0,27.0,0.0,0.0,1.0,1.0,0.0,2.600836116795061,1.0,0.0,0.0,0.0
824,0.0,2.0,0.0,0.0,5.0,0.0,1.0,3.705920919968788,0.0,0.0,0.0,0.0
825,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0731719286662407,0.0,0.0,1.0,0.0
826,0.0,45.25,0.0,0.0,0.0,0.0,0.0,4.05171190165724,0.0,0.0,0.0,0.0
827,0.0,1.0,0.0,1.0,2.0,0.0,1.0,3.637696679934592,0.0,1.0,0.0,0.0
828,0.0,29.0,0.0,0.0,0.0,0.0,0.0,2.169053700369523,0.0,0.0,1.0,0.0
829,1.0,62.0,1.0,0.0,0.0,0.0,0.0,4.394449154672439,1.0,0.0,0.0,1.0
830,1.0,15.0,0.0,0.0,1.0,1.0,0.0,2.737880811060884,0.0,1.0,0.0,0.0
831,0.0,24.0,0.0,1.0,2.0,0.0,1.0,2.9831534913471307,0.0,0.0,0.0,0.0
832,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.1076888046179385,0.0,1.0,0.0,0.0
833,0.0,23.0,0.0,0.0,0.0,0.0,0.0,2.180891922715322,0.0,0.0,0.0,0.0
834,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.2300144001592104,0.0,0.0,0.0,0.0
835,1.0,39.0,1.0,0.0,2.0,0.0,1.0,4.432699549165613,1.0,1.0,0.0,0.0
836,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2.2682524139135403,0.0,0.0,0.0,0.0
837,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.2027647577118348,0.0,0.0,0.0,0.0
838,0.0,32.0,0.0,0.0,0.0,0.0,0.0,4.05171190165724,0.0,0.0,0.0,0.0
839,0.0,45.25,1.0,0.0,0.0,0.0,0.0,3.4242626545931514,1.0,1.0,0.0,0.0
840,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.188856327665703,0.0,0.0,0.0,0.0
841,0.0,16.0,0.0,1.0,0.0,0.0,0.0,2.4423470353692043,0.0,0.0,0.0,0.0
842,1.0,30.0,1.0,0.0,0.0,0.0,0.0,3.4657359027997265,0.0,1.0,0.0,0.0
843,0.0,34.5,0.0,0.0,0.0,0.0,0.0,2.006534770871748,0.0,1.0,0.0,0.0
844,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.2682524139135403,0.0,0.0,0.0,0.0
845,0.0,42.0,0.0,0.0,0.0,0.0,0.0,2.145931282948669,0.0,0.0,0.0,0.0
846,0.0,10.0,0.0,0.0,10.0,0.0,1.0,4.256321678298823,0.0,0.0,0.0,0.0
847,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,1.0,0.0,0.0
848,0.0,28.0,0.0,1.0,1.0,1.0,0.0,3.5263605246161616,0.0,0.0,0.0,0.0
849,1.0,35.0,1.0,0.0,1.0,1.0,0.0,4.500966778400217,1.0,1.0,0.0,0.0
850,0.0,4.0,0.0,0.0,6.0,0.0,1.0,3.4742929367327062,0.0,0.0,0.0,0.0
851,0.0,74.0,0.0,0.0,0.0,0.0,0.0,2.1719067693519296,0.0,0.0,0.0,0.0
852,1.0,9.0,0.0,0.0,2.0,0.0,1.0,2.7878344138303452,0.0,1.0,0.0,0.0
853,1.0,16.0,1.0,0.0,1.0,1.0,0.0,3.698829784967105,1.0,0.0,0.0,0.0
854,1.0,44.0,0.0,1.0,1.0,1.0,0.0,3.295836866004329,0.0,0.0,0.0,0.0
855,1.0,18.0,0.0,0.0,1.0,1.0,0.0,2.336986519711378,0.0,0.0,0.0,0.0
856,1.0,45.0,1.0,0.0,2.0,0.0,1.0,5.11118445372147,0.0,0.0,0.0,0.0
857,0.0,51.0,1.0,0.0,0.0,0.0,0.0,3.3160025355989236,1.0,0.0,0.0,0.0
858,1.0,24.0,0.0,0.0,3.0,0.0,1.0,3.0085645861193133,0.0,1.0,0.0,0.0
859,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.1076888046179385,0.0,1.0,0.0,0.0
860,0.0,41.0,0.0,0.0,2.0,0.0,1.0,2.7152442616824506,0.0,0.0,0.0,0.0
861,0.0,21.0,0.0,1.0,1.0,1.0,0.0,2.5257286443082556,0.0,0.0,0.0,0.0
862,1.0,48.0,1.0,0.0,0.0,0.0,0.0,3.2932111997353943,1.0,0.0,0.0,0.0
863,1.0,10.0,0.0,0.0,10.0,0.0,1.0,4.256321678298823,0.0,0.0,0.0,0.0
864,0.0,24.0,0.0,1.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0
865,1.0,42.0,0.0,1.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0
866,1.0,27.0,0.0,1.0,1.0,1.0,0.0,2.698558631668595,0.0,1.0,0.0,0.0
867,0.0,31.0,1.0,0.0,0.0,0.0,0.0,3.941500250945973,1.0,0.0,0.0,0.0
868,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.3513752571634776,0.0,0.0,0.0,0.0
869,0.0,4.0,0.0,0.0,2.0,0.0,1.0,2.495953738718064,0.0,0.0,0.0,0.0
870,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,0.0,0.0,0.0
871,1.0,47.0,1.0,0.0,2.0,0.0,1.0,3.980694225190728,1.0,0.0,0.0,0.0
872,0.0,33.0,1.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0,0.0,0.0,0.0
873,0.0,47.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046,0.0,0.0,0.0,0.0
874,1.0,28.0,0.0,1.0,1.0,1.0,0.0,3.218875824868201,0.0,1.0,0.0,0.0
875,1.0,15.0,0.0,0.0,0.0,0.0,0.0,2.1071782966514356,0.0,1.0,0.0,0.0
876,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.3837779082709782,0.0,0.0,0.0,0.0
877,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,0.0,0.0,0.0
878,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,0.0,0.0,0.0
879,1.0,56.0,1.0,0.0,1.0,1.0,0.0,4.432699549165613,1.0,1.0,0.0,0.0
880,1.0,25.0,0.0,1.0,1.0,1.0,0.0,3.295836866004329,0.0,0.0,0.0,0.0
881,0.0,33.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,0.0,0.0,0.0
882,1.0,22.0,0.0,0.0,0.0,0.0,0.0,2.4437981558973862,0.0,0.0,0.0,0.0
883,0.0,28.0,0.0,1.0,0.0,0.0,0.0,2.4423470353692043,0.0,0.0,0.0,0.0
884,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2.085672091430472,0.0,0.0,0.0,0.0
885,1.0,39.0,0.0,0.0,5.0,0.0,1.0,3.405355391810819,0.0,0.0,1.0,0.0
886,0.0,27.0,0.0,1.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0
887,1.0,19.0,1.0,0.0,0.0,0.0,0.0,3.4339872044851463,1.0,0.0,0.0,0.0
888,1.0,24.0,0.0,0.0,3.0,0.0,1.0,3.196630215920881,0.0,0.0,0.0,0.0
889,0.0,26.0,1.0,0.0,0.0,0.0,0.0,3.4339872044851463,1.0,1.0,0.0,0.0
890,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.169053700369523,0.0,0.0,1.0,0.0
